V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,Class
-0.28179200820235467,-0.5524758278099801,0.8995812825077386,-0.16132052991592483,-0.4063667082308926,-0.27713523862271155,0.164492277091727,0.9438004384456018,-0.7039286795996955,0.1193969490556993,-0.45378591977069194,0.24423249714602283,1.9407803272480937,1.2265830221835334,-0.01962623644524981,0.3150849561913785,0.19288609433673284,-1.1657073982513442,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,1.8083204338366057,-0.07993332017152148,-0.19851666679418606,2.421113094815312,-0.16192528323261018,-0.011844883269249993,0.023606527851487834,-0.1597385470141353,-0.7186238034959702,0.753266880992626,-0.19455306654654547,0.741281962177762,-0.5698963322342495,-0.7624388364903019,6.965528513406199,-0.36237942759362984,-0.6386656592486082,4.554548350702382,-0.15815473403170965,0.6867135615341854,1
1.927567390057356,-0.7128676654683435,-0.4922548356160586,-0.16132052991592483,-0.4063667082308926,1.849247864991548,-0.7311947026851607,0.014457028786994513,0.7888246007574478,-0.44356967107284917,-0.45378591977069194,0.9378979683278117,-0.3471939685215515,-0.6413559203073456,1.0915812577963317,0.09142498728849922,-0.7663112385857973,-0.0007110777484016296,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,0.15976021170036245,0.2990763552485017,-0.19851666679418606,-0.4130331631931809,-0.16192528323261018,1.8122461572312123,0.03603566665788567,-0.1597385470141353,0.24703697019130488,-0.8668347642055009,1.4152781899758504,-0.5730919371458328,-0.5698963322342495,-0.7624388364903019,-0.15045032433040775,-0.7395834249114314,-0.6386656592486082,-0.3286036517553508,-0.15815473403170965,-0.3345837881307529,1
-1.9217098209691847,-0.7196089560281321,-0.4922548356160586,-0.16132052991592483,-0.4063667082308926,-0.27713523862271155,-0.7311947026851607,-0.39008069071145834,-0.2063442528139811,-1.0065362912013978,-0.45378591977069194,0.24423249714602283,-1.5202510439311,0.3054076532839217,-1.892496343244655,-0.8032148883230178,-1.1455287888109846,0.2464093538734316,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,0.08672273350445399,-0.2694381578815331,-0.19851666679418606,-0.4130331631931809,-0.16192528323261018,-1.8093714911410657,-1.2068782139818983,-0.1597385470141353,-0.7186238034959702,-0.07519418757459806,-0.19455306654654547,-0.5730919371458328,-0.5698963322342495,-0.7624388364903019,-0.9349616099433925,-1.018874895265889,-0.6386656592486082,-1.3948435779598265,-0.15815473403170965,-0.3345837881307529,1
-0.07287350443386248,0.27581255191346277,0.20366322344583998,-0.16132052991592483,0.016014451555897223,-0.27713523862271155,0.164492277091727,0.6595306896088512,-0.7039286795996955,-1.0065362912013978,0.17665904530990725,0.24423249714602283,-0.4395337383059763,-0.6029736132698617,-0.36161922253707673,-0.8032148883230178,-0.1640245411693258,-0.35374026577959755,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,0.7649278881807564,-0.07993332017152148,-0.19851666679418606,2.421113094815312,-0.16192528323261018,-0.0738285594027619,0.29704758159224026,-0.1597385470141353,-0.7186238034959702,-0.8465362878816315,-0.19455306654654547,0.741281962177762,0.31265872172117537,0.8323526827112219,0.0002989031011072832,-0.19384147134525043,0.29230811692725595,-0.10984622008725958,-0.15815473403170965,0.17606488670171624,1
-0.0026177244055214043,-0.005413739175070952,0.20366322344583998,-0.16132052991592483,-0.4063667082308926,-0.27713523862271155,0.164492277091727,1.1515360241339962,-0.2063442528139811,-1.0065362912013978,-0.45378591977069194,1.6856504158200711,-0.14370447584846616,-0.2063564405491956,-0.034730027629117186,-0.8032148883230178,-0.5878559208327679,-0.8832840478263875,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,1.140549204616863,-0.07993332017152148,-0.19851666679418606,2.421113094815312,-0.16192528323261018,0.11212246899777185,0.09818136068987486,-0.1597385470141353,-0.7186238034959702,-0.42829326409213847,-0.19455306654654547,0.08409501251596459,-0.5698963322342495,-0.7624388364903019,-0.022262205766194497,-0.5469686177704267,-0.6386656592486082,0.014926537234540708,-0.15815473403170965,0.17606488670171624,1
-0.17086182921023443,-0.23283689994680237,-0.4922548356160586,-0.16132052991592483,-0.4063667082308926,-0.27713523862271155,0.164492277091727,0.528329267068813,0.2912401739717333,-1.0065362912013978,-0.45378591977069194,0.24423249714602283,-0.5164835464596638,-0.10912126272090349,-0.21489667960809197,-0.8032148883230178,-1.0339942152153412,-0.35374026577959755,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,0.4623440499405583,-0.07993332017152148,-0.19851666679418606,-0.4130331631931809,-0.16192528323261018,0.05013879286425995,0.09196679128667595,-0.1597385470141353,-0.7186238034959702,-0.44953585559386217,-0.19455306654654547,-0.5730919371458328,-0.5698963322342495,-0.7624388364903019,-0.28274046268867586,-1.1537052602645927,-0.6386656592486082,-0.4752521522439596,-0.15815473403170965,-0.3345837881307529,1
0.7239749479928616,1.4491786918011724,-0.4922548356160586,-0.16132052991592483,0.8607767711294768,-0.27713523862271155,1.0601792568686148,-0.5759493726431794,-0.7039286795996955,2.934230049698442,1.4375489754711055,0.24423249714602283,0.6121136397944211,-0.1551800311658838,0.747430587249666,2.3280246763172916,2.780488201755658,0.8818618923295842,-0.0914505435281224,9.157220237818576,-0.12780341992514982,-0.7479913030202273,-0.07993332017152148,-0.19851666679418606,-0.4130331631931809,-0.16192528323261018,0.8869184206666569,0.017391958448288915,-0.1597385470141353,4.468725974313631,-0.5293135881225578,-0.19455306654654547,2.0556558615013567,2.077768829632025,0.03495692311045997,0.11823197218018325,2.3920123145227428,2.1542556692789843,0.4986235250339886,-0.15815473403170965,-0.3345837881307529,1
-1.030570716399159,0.8308878727232147,-0.4922548356160586,-0.16132052991592483,-0.4063667082308926,-0.27713523862271155,-0.7311947026851607,-0.39008069071145834,-0.2063442528139811,0.1193969490556993,-0.45378591977069194,-0.20063288300760002,-1.2757216535760478,0.14420196372648988,-1.2505852179303423,-0.5795549194201386,0.2821137532132475,0.28171227267655513,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,-0.5497467193456167,-0.2694381578815331,-0.19851666679418606,-0.4130331631931809,-0.16192528323261018,-1.3666309473302745,-1.6170397945930268,-0.1597385470141353,0.09492432952493464,-0.28101129634685423,-0.19455306654654547,-0.5730919371458328,-0.5698963322342495,-0.7624388364903019,-0.5360401849715611,1.0308676773929735,-0.6386656592486082,-0.8576725513081792,-0.15815473403170965,-0.3345837881307529,1
0.33571932152044387,0.2994706659534753,-0.4922548356160586,-0.16132052991592483,0.016014451555897223,-0.27713523862271155,0.164492277091727,0.3424605851370912,-0.7039286795996955,0.1193969490556993,0.49188152785020683,-0.982189690693904,-0.2309142584226457,-0.09376833990590995,0.06560229952085088,0.09142498728849922,0.05904460602196085,-0.07131691535464081,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,-0.2575968065619782,-0.07993332017152148,-0.19851666679418606,-0.4130331631931809,-0.16192528323261018,0.34234755177938186,-0.03232459677730244,-0.1597385470141353,0.16092602934232295,-0.4934372113640911,-0.19455306654654547,0.08409501251596459,0.31265872172117537,0.8323526827112219,-0.17096042330068142,0.3551107290066142,0.29230811692725595,-0.22489642489047765,-0.15815473403170965,-0.3345837881307529,1
-3.275058004673041,-1.6729291965114255,0.20366322344583998,-0.16132052991592483,-0.4063667082308926,-0.27713523862271155,-0.7311947026851607,-1.2975571966133923,0.2912401739717333,-1.0065362912013978,-0.45378591977069194,0.24423249714602283,-0.05649469327428662,-0.5479589731828015,-3.5819632713828273,-0.8032148883230178,-0.6101628355518967,0.1758035162671924,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,1.50573659559641,-0.2694381578815331,5.037360419902471,-0.4130331631931809,-0.16192528323261018,-3.527204801126939,4.311659416058742,-0.1597385470141353,-0.7186238034959702,-0.6204207027855061,-0.19455306654654547,-0.5730919371458328,-0.5698963322342495,-0.7624388364903019,3.039895570495732,-0.752424412054165,-0.6386656592486082,2.3977621169969754,-0.15815473403170965,0.17606488670171624,1
0.22294030621178934,0.3065935389977799,-0.4922548356160586,-0.16132052991592483,0.438395611342687,-0.27713523862271155,0.164492277091727,-0.018343326848014846,0.2912401739717333,0.6823635691842478,-0.13856343723039236,-0.4386155787736718,0.23762457344647434,0.5868779048921363,0.34610127864979373,0.762404893997137,-0.07479688229281115,0.10519767866095323,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,-0.3515021356710037,-0.07993332017152148,-0.19851666679418606,-0.4130331631931809,-0.16192528323261018,0.37333938984613785,0.011177389045089995,-0.1597385470141353,0.2017285972446021,0.07633629847103102,-0.19455306654654547,0.741281962177762,-0.5698963322342495,0.03495692311045997,-0.1955725420650104,-0.15371338652420785,0.29230811692725595,-0.06447430833387686,-0.15815473403170965,-0.3345837881307529,1
-1.030570716399159,0.5343982822540279,-0.4922548356160586,-0.16132052991592483,0.016014451555897223,-0.27713523862271155,-0.7311947026851607,-1.5052927823017865,-0.2063442528139811,0.1193969490556993,-0.13856343723039236,-0.7171635067725965,-1.332151512888752,0.14420196372648988,-1.2505852179303423,-0.5795549194201386,0.4159552415280195,1.2348910803607802,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,-1.6244410413711428,-0.2694381578815331,-0.19851666679418606,-0.4130331631931809,-0.16192528323261018,-1.3666309473302745,-1.6108252251898278,-0.1597385470141353,0.08232476356738012,-0.28101129634685423,-0.19455306654654547,-0.5730919371458328,-0.5698963322342495,0.8323526827112219,-0.5565502839418353,1.1656980423916772,0.29230811692725595,-0.9654308417224613,-0.15815473403170965,-0.3345837881307529,1
-2.5096397696274173,-0.5402651883054578,-0.4922548356160586,-0.16132052991592483,-0.4063667082308926,-0.27713523862271155,-0.7311947026851607,0.06912428817867729,-0.2063442528139811,-0.44356967107284917,-0.45378591977069194,0.24423249714602283,-1.9255200335405207,-0.4430473339470125,-2.7037856982637516,-0.5795549194201386,-0.007876138135422667,-0.03601399655152514,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,-0.24716288110541854,-0.2694381578815331,-0.19851666679418606,-0.4130331631931809,-0.16192528323261018,-2.6240140917529224,-4.084223847662998,-0.1597385470141353,-0.7186238034959702,-0.4438711645267358,-0.19455306654654547,-0.5730919371458328,-0.5698963322342495,0.03495692311045997,-0.7329371350861924,1.5220354356025365,-0.6386656592486082,-1.269260607928144,-0.15815473403170965,-0.3345837881307529,
0.056545037723608964,-1.7208813953989772,2.2914174006315355,-0.16132052991592483,1.2831579309162666,-0.27713523862271155,1.0601792568686148,1.4358057729707467,-0.7039286795996955,-1.0065362912013978,0.8071040103905064,0.24423249714602283,1.2875619558101226,-1.7224575685298062,0.9200453436367081,-0.8032148883230178,-0.14171762645019464,-2.1894920435418164,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,2.256979228468623,0.8675908683785365,-0.19851666679418606,-0.4130331631931809,-0.16192528323261018,0.8647813934761178,0.017391958448288915,-0.1597385470141353,-0.7186238034959702,0.7159743314673774,-0.19455306654654547,-0.5730919371458328,1.1952137756766001,-0.7624388364903019,0.5735561693202686,-0.9386187256238034,1.22328189310312,1.0528090185931531,-0.15815473403170965,-0.3345837881307529,1
0.06578921930628702,0.2473210597362439,-0.4922548356160586,-0.16132052991592483,-0.4063667082308926,-0.27713523862271155,0.6123357669801709,0.572063074582159,0.2912401739717333,-0.44356967107284917,-0.45378591977069194,0.24423249714602283,-0.6139533034543346,-0.595297151862365,-0.08759329677264822,-0.13223498161438002,-0.5655490061136393,-0.3890431845827132,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,0.34757086991841574,-0.07993332017152148,-0.19851666679418606,-0.4130331631931809,-0.16192528323261018,0.1563965233788501,-0.13175770722848515,-0.1597385470141353,-0.7186238034959702,-0.7492924245626298,-0.19455306654654547,0.08409501251596459,-0.5698963322342495,0.03495692311045997,-0.19762355196203804,-0.35114356384373774,-0.6386656592486082,-0.39504109396565923,-0.15815473403170965,-0.3345837881307529,1
0.2821030683409197,-0.8310310415069001,-0.4922548356160586,-0.16132052991592483,-0.4063667082308926,-0.27713523862271155,0.6123357669801709,0.9110000828105924,0.2912401739717333,-0.44356967107284917,-0.45378591977069194,0.24423249714602283,0.25472453081396085,0.10581965668900603,0.4378028679804107,0.09142498728849922,-0.6993904944284113,-0.6008606974014308,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,0.6292868572454945,0.2990763552485017,-0.19851666679418606,-0.4130331631931809,-0.16192528323261018,0.6079918780658573,0.017391958448288915,-0.1597385470141353,-0.7186238034959702,0.12118176941911424,-0.19455306654654547,0.08409501251596459,-0.5698963322342495,-0.7624388364903019,-0.04277230473646818,-0.9562750829450625,-0.6386656592486082,0.02464908975312292,-0.15815473403170965,-0.3345837881307529,1
1.0697073391849656,-1.3169127384576909,2.2914174006315355,-0.16132052991592483,-0.4063667082308926,-0.27713523862271155,4.642927175976165,1.7966096849558528,-0.7039286795996955,2.934230049698442,-0.45378591977069194,-6.699183086710673,2.1220398753434466,-0.5722677676398746,1.7367289097928997,3.222664551928809,1.1074695978210105,-1.3775249110700618,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,0.6084190063323774,0.8675908683785365,-0.19851666679418606,2.421113094815312,-0.16192528323261018,1.378360424296635,0.017391958448288915,-0.1597385470141353,3.42329576317323,1.1233600307115452,-0.19455306654654547,2.0556558615013567,-0.5698963322342495,0.8323526827112219,0.28436377383940353,0.6103253484684457,-0.6386656592486082,1.2091800716003442,5.909235971548425,1.7080109111991237,1
0.8959167254306464,-0.29439887411543664,-0.4922548356160586,-0.16132052991592483,-0.4063667082308926,0.7860563131844182,-0.7311947026851607,0.06912428817867729,0.7888246007574478,-0.44356967107284917,-0.45378591977069194,2.2846636784585357,-0.5062235720391725,-0.6208853565540209,0.45398550139169647,-0.3558949505172593,-0.72169740914754,-0.03601399655152514,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,0.39974049720120713,-0.07993332017152148,-0.19851666679418606,-0.4130331631931809,-0.16192528323261018,0.5150163638655914,0.09196679128667595,-0.1597385470141353,0.2003101030639503,-0.7601497491079553,-0.19455306654654547,-0.5730919371458328,-0.5698963322342495,-0.7624388364903019,-0.3135056111440868,-0.4715278183068662,-0.6386656592486082,-0.42907002778069697,-0.15815473403170965,-0.3345837881307529,1
0.036207838241721836,-0.11480071806975152,-0.4922548356160586,-0.16132052991592483,-0.4063667082308926,-0.27713523862271155,0.164492277091727,0.889133179053919,-0.7039286795996955,-0.44356967107284917,-0.45378591977069194,0.24423249714602283,-0.42414377667523895,0.14676078419565547,-0.2041082573339021,-0.13223498161438002,-0.5655490061136393,-0.6008606974014308,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,0.535381528136469,-0.07993332017152148,-0.19851666679418606,-0.4130331631931809,-0.16192528323261018,0.08998544180723077,0.10439593009307378,-0.1597385470141353,-0.7186238034959702,-0.34473907085202526,-0.19455306654654547,0.08409501251596459,-0.5698963322342495,0.03495692311045997,-0.24787329443920958,-0.27088739420165253,-0.6386656592486082,-0.373975563508732,-0.15815473403170965,-0.3345837881307529,1
-0.38717567824486715,0.8579802291238742,0.8995812825077386,-0.16132052991592483,-0.4063667082308926,-0.27713523862271155,-0.7311947026851607,-1.2975571966133923,-0.2063442528139811,0.1193969490556993,-0.45378591977069194,-1.3918985362457206,-0.47031366156745097,-0.5479589731828015,-0.7877619023675879,-0.8032148883230178,2.7135674575982693,0.38762102908590995,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,-0.5080110175193826,-0.2694381578815331,-0.19851666679418606,-0.4130331631931809,-0.16192528323261018,-0.932745214395698,-1.6667563498186182,-0.1597385470141353,0.06864046676579776,-0.5316738760671939,-0.19455306654654547,-0.5730919371458328,-0.5698963322342495,0.03495692311045997,0.07516076434260778,2.383986697558534,-0.6386656592486082,-0.006949205932267835,-0.15815473403170965,0.6867135615341854,
0.6130447690007412,1.0992675534996994,-0.4922548356160586,-0.16132052991592483,1.2831579309162666,-0.27713523862271155,1.0601792568686148,-0.2042120087797366,-0.2063442528139811,1.8082968094413447,0.8071040103905064,0.24423249714602283,0.32483435602065386,-0.19100351773420207,0.5845254109093955,1.657044769608654,1.5089940627653264,0.4582268666921491,-0.0914505435281224,6.024389317381252,-0.12780341992514982,-0.4558413902365889,-0.07993332017152148,-0.19851666679418606,-0.4130331631931809,-0.16192528323261018,0.7496688520853108,0.023606527851487834,-0.1597385470141353,2.7379127514159256,-0.42829326409213847,-0.19455306654654547,1.3984689118395595,1.1952137756766001,0.03495692311045997,0.06593121980598453,1.7130451193507004,1.22328189310312,0.309843963631524,-0.15815473403170965,-0.3345837881307529,1
-0.958466100054282,-0.012282223896364668,-0.4922548356160586,-0.16132052991592483,0.438395611342687,-0.27713523862271155,-0.7311947026851607,-0.9914205440199686,-0.7039286795996955,-1.0065362912013978,0.17665904530990725,0.24423249714602283,-0.39849384062400955,1.1587742797506448,-0.3411212202161154,-0.8032148883230178,-0.9447665563388266,0.8465589735264686,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,-0.4975770920628229,-0.2694381578815331,-0.19851666679418606,-0.4130331631931809,-0.16192528323261018,-0.932745214395698,-0.026110027374103523,-0.1597385470141353,-0.7186238034959702,0.919903209883925,-0.19455306654654547,-0.5730919371458328,0.31265872172117537,-0.7624388364903019,-0.8108755111732341,-1.2869305018704544,1.22328189310312,-0.7693593659310608,-0.15815473403170965,-0.3345837881307529,1
0.04545201982439825,0.4406561852245165,-0.4922548356160586,-0.16132052991592483,0.438395611342687,-0.27713523862271155,0.164492277091727,0.4736620076771302,-0.2063442528139811,0.1193969490556993,0.17665904530990725,0.24423249714602283,-0.3095740623130816,-0.2063564405491956,-0.034730027629117186,0.09142498728849922,0.2598068384941213,-0.14192275296088,-0.0914505435281224,2.891558396943928,-0.12780341992514982,0.14932628624380276,-0.07993332017152148,-0.19851666679418606,-0.4130331631931809,-0.16192528323261018,0.14311430706452583,0.1106104994962727,-0.1597385470141353,0.9766436240512835,-0.45378437389420695,-0.19455306654654547,0.08409501251596459,0.31265872172117537,-0.7624388364903019,-0.06943543339782479,0.6119304718612872,0.29230811692725595,-0.08472962608092267,-0.15815473403170965,-0.3345837881307529,1
-1.4262216881377188,-0.06888362576628695,-0.4922548356160586,-0.16132052991592483,-0.4063667082308926,-0.27713523862271155,-0.7311947026851607,1.4358057729707467,-0.7039286795996955,-1.0065362912013978,-0.45378591977069194,0.24423249714602283,-1.2637516834188074,-1.7224575685298062,-1.3929923919496534,-0.8032148883230178,-0.922459641619698,-0.9538898854326266,-0.0914505435281224,-0.2412725234933958,-0.12780341992514982,0.8066635900069905,-0.07993332017152148,-0.19851666679418606,-0.4130331631931809,-0.16192528323261018,-0.932745214395698,0.8252859808641485,-0.1597385470141353,-0.7186238034959702,-0.9348110570110166,-0.19455306654654547,-0.5730919371458328,-0.5698963322342495,-0.7624388364903019,-0.46220382867857424,-0.8856496536600271,-0.6386656592486082,-0.8333661700117244,-0.15815473403170965,-0.3345837881307529,
